,unique_id,ds,y_hat
6,2021-06-20,2021-06-27,1192.0
7,2021-06-20,2021-06-28,1192.0
8,2021-06-20,2021-06-29,1192.0
9,2021-06-20,2021-06-30,1192.0
10,2021-06-20,2021-07-01,1192.0
11,2021-06-20,2021-07-02,1192.0
12,2021-06-20,2021-07-03,1192.0
13,2021-06-20,2021-07-04,1192.0
0,2021-06-21,2021-06-22,687.0
1,2021-06-21,2021-06-23,687.0
2,2021-06-21,2021-06-24,687.0
3,2021-06-21,2021-06-25,687.0
4,2021-06-21,2021-06-26,687.0
5,2021-06-21,2021-06-27,687.0
6,2021-06-21,2021-06-28,687.0
7,2021-06-21,2021-06-29,687.0
8,2021-06-21,2021-06-30,687.0
9,2021-06-21,2021-07-01,687.0
10,2021-06-21,2021-07-02,687.0
11,2021-06-21,2021-07-03,687.0
12,2021-06-21,2021-07-04,687.0
13,2021-06-21,2021-07-05,687.0
0,2021-06-22,2021-06-23,1555.0
1,2021-06-22,2021-06-24,1555.0
2,2021-06-22,2021-06-25,1555.0
3,2021-06-22,2021-06-26,1555.0
4,2021-06-22,2021-06-27,1555.0
5,2021-06-22,2021-06-28,1555.0
6,2021-06-22,2021-06-29,1555.0
7,2021-06-22,2021-06-30,1555.0
8,2021-06-22,2021-07-01,1555.0
9,2021-06-22,2021-07-02,1555.0
10,2021-06-22,2021-07-03,1555.0
11,2021-06-22,2021-07-04,1555.0
12,2021-06-22,2021-07-05,1555.0
13,2021-06-22,2021-07-06,1555.0
0,2021-06-23,2021-06-24,1468.0
1,2021-06-23,2021-06-25,1468.0
2,2021-06-23,2021-06-26,1468.0
3,2021-06-23,2021-06-27,1468.0
4,2021-06-23,2021-06-28,1468.0
5,2021-06-23,2021-06-29,1468.0
6,2021-06-23,2021-06-30,1468.0
7,2021-06-23,2021-07-01,1468.0
8,2021-06-23,2021-07-02,1468.0
9,2021-06-23,2021-07-03,1468.0
10,2021-06-23,2021-07-04,1468.0
11,2021-06-23,2021-07-05,1468.0
12,2021-06-23,2021-07-06,1468.0
13,2021-06-23,2021-07-07,1468.0
0,2021-06-24,2021-06-25,1916.0
1,2021-06-24,2021-06-26,1916.0
2,2021-06-24,2021-06-27,1916.0
3,2021-06-24,2021-06-28,1916.0
4,2021-06-24,2021-06-29,1916.0
5,2021-06-24,2021-06-30,1916.0
6,2021-06-24,2021-07-01,1916.0
7,2021-06-24,2021-07-02,1916.0
8,2021-06-24,2021-07-03,1916.0
9,2021-06-24,2021-07-04,1916.0
10,2021-06-24,2021-07-05,1916.0
11,2021-06-24,2021-07-06,1916.0
12,2021-06-24,2021-07-07,1916.0
13,2021-06-24,2021-07-08,1916.0
0,2021-06-25,2021-06-26,1444.0
1,2021-06-25,2021-06-27,1444.0
2,2021-06-25,2021-06-28,1444.0
3,2021-06-25,2021-06-29,1444.0
4,2021-06-25,2021-06-30,1444.0
5,2021-06-25,2021-07-01,1444.0
6,2021-06-25,2021-07-02,1444.0
7,2021-06-25,2021-07-03,1444.0
8,2021-06-25,2021-07-04,1444.0
9,2021-06-25,2021-07-05,1444.0
10,2021-06-25,2021-07-06,1444.0
11,2021-06-25,2021-07-07,1444.0
12,2021-06-25,2021-07-08,1444.0
13,2021-06-25,2021-07-09,1444.0
0,2021-06-26,2021-06-27,948.0
1,2021-06-26,2021-06-28,948.0
2,2021-06-26,2021-06-29,948.0
3,2021-06-26,2021-06-30,948.0
4,2021-06-26,2021-07-01,948.0
5,2021-06-26,2021-07-02,948.0
6,2021-06-26,2021-07-03,948.0
7,2021-06-26,2021-07-04,948.0
8,2021-06-26,2021-07-05,948.0
9,2021-06-26,2021-07-06,948.0
10,2021-06-26,2021-07-07,948.0
11,2021-06-26,2021-07-08,948.0
12,2021-06-26,2021-07-09,948.0
13,2021-06-26,2021-07-10,948.0
0,2021-06-27,2021-06-28,994.0
1,2021-06-27,2021-06-29,994.0
2,2021-06-27,2021-06-30,994.0
3,2021-06-27,2021-07-01,994.0
4,2021-06-27,2021-07-02,994.0
5,2021-06-27,2021-07-03,994.0
6,2021-06-27,2021-07-04,994.0
7,2021-06-27,2021-07-05,994.0
8,2021-06-27,2021-07-06,994.0
9,2021-06-27,2021-07-07,994.0
10,2021-06-27,2021-07-08,994.0
11,2021-06-27,2021-07-09,994.0
12,2021-06-27,2021-07-10,994.0
13,2021-06-27,2021-07-11,994.0
0,2021-06-28,2021-06-29,1285.0
1,2021-06-28,2021-06-30,1285.0
2,2021-06-28,2021-07-01,1285.0
3,2021-06-28,2021-07-02,1285.0
4,2021-06-28,2021-07-03,1285.0
5,2021-06-28,2021-07-04,1285.0
6,2021-06-28,2021-07-05,1285.0
7,2021-06-28,2021-07-06,1285.0
8,2021-06-28,2021-07-07,1285.0
9,2021-06-28,2021-07-08,1285.0
10,2021-06-28,2021-07-09,1285.0
11,2021-06-28,2021-07-10,1285.0
12,2021-06-28,2021-07-11,1285.0
13,2021-06-28,2021-07-12,1285.0
0,2021-06-29,2021-06-30,1240.0
1,2021-06-29,2021-07-01,1240.0
2,2021-06-29,2021-07-02,1240.0
3,2021-06-29,2021-07-03,1240.0
4,2021-06-29,2021-07-04,1240.0
5,2021-06-29,2021-07-05,1240.0
6,2021-06-29,2021-07-06,1240.0
7,2021-06-29,2021-07-07,1240.0
8,2021-06-29,2021-07-08,1240.0
9,2021-06-29,2021-07-09,1240.0
10,2021-06-29,2021-07-10,1240.0
11,2021-06-29,2021-07-11,1240.0
12,2021-06-29,2021-07-12,1240.0
13,2021-06-29,2021-07-13,1240.0
0,2021-06-30,2021-07-01,721.0
1,2021-06-30,2021-07-02,721.0
2,2021-06-30,2021-07-03,721.0
3,2021-06-30,2021-07-04,721.0
4,2021-06-30,2021-07-05,721.0
5,2021-06-30,2021-07-06,721.0
6,2021-06-30,2021-07-07,721.0
7,2021-06-30,2021-07-08,721.0
8,2021-06-30,2021-07-09,721.0
9,2021-06-30,2021-07-10,721.0
10,2021-06-30,2021-07-11,721.0
11,2021-06-30,2021-07-12,721.0
12,2021-06-30,2021-07-13,721.0
13,2021-06-30,2021-07-14,721.0
0,2021-07-01,2021-07-02,1196.0
1,2021-07-01,2021-07-03,1196.0
2,2021-07-01,2021-07-04,1196.0
3,2021-07-01,2021-07-05,1196.0
4,2021-07-01,2021-07-06,1196.0
5,2021-07-01,2021-07-07,1196.0
6,2021-07-01,2021-07-08,1196.0
7,2021-07-01,2021-07-09,1196.0
8,2021-07-01,2021-07-10,1196.0
9,2021-07-01,2021-07-11,1196.0
10,2021-07-01,2021-07-12,1196.0
11,2021-07-01,2021-07-13,1196.0
12,2021-07-01,2021-07-14,1196.0
13,2021-07-01,2021-07-15,1196.0
0,2021-07-02,2021-07-03,1287.0
1,2021-07-02,2021-07-04,1287.0
2,2021-07-02,2021-07-05,1287.0
3,2021-07-02,2021-07-06,1287.0
4,2021-07-02,2021-07-07,1287.0
5,2021-07-02,2021-07-08,1287.0
6,2021-07-02,2021-07-09,1287.0
7,2021-07-02,2021-07-10,1287.0
8,2021-07-02,2021-07-11,1287.0
9,2021-07-02,2021-07-12,1287.0
10,2021-07-02,2021-07-13,1287.0
11,2021-07-02,2021-07-14,1287.0
12,2021-07-02,2021-07-15,1287.0
13,2021-07-02,2021-07-16,1287.0
0,2021-07-03,2021-07-04,1534.0
1,2021-07-03,2021-07-05,1534.0
2,2021-07-03,2021-07-06,1534.0
3,2021-07-03,2021-07-07,1534.0
4,2021-07-03,2021-07-08,1534.0
5,2021-07-03,2021-07-09,1534.0
6,2021-07-03,2021-07-10,1534.0
7,2021-07-03,2021-07-11,1534.0
8,2021-07-03,2021-07-12,1534.0
9,2021-07-03,2021-07-13,1534.0
10,2021-07-03,2021-07-14,1534.0
11,2021-07-03,2021-07-15,1534.0
12,2021-07-03,2021-07-16,1534.0
13,2021-07-03,2021-07-17,1534.0
0,2021-07-04,2021-07-05,428.1750244507089
1,2021-07-04,2021-07-06,406.37602050579517
2,2021-07-04,2021-07-07,388.6182712420848
3,2021-07-04,2021-07-08,381.6242933515783
4,2021-07-04,2021-07-09,467.3002548717343
5,2021-07-04,2021-07-10,448.7902120396628
6,2021-07-04,2021-07-11,420.0
7,2021-07-04,2021-07-12,428.1750244507089
8,2021-07-04,2021-07-13,406.37602050579517
9,2021-07-04,2021-07-14,388.6182712420848
10,2021-07-04,2021-07-15,381.6242933515783
11,2021-07-04,2021-07-16,467.3002548717343
12,2021-07-04,2021-07-17,448.7902120396628
13,2021-07-04,2021-07-18,420.0
0,2021-07-05,2021-07-06,1374.0
1,2021-07-05,2021-07-07,1374.0
2,2021-07-05,2021-07-08,1374.0
3,2021-07-05,2021-07-09,1374.0
4,2021-07-05,2021-07-10,1374.0
5,2021-07-05,2021-07-11,1374.0
6,2021-07-05,2021-07-12,1374.0
7,2021-07-05,2021-07-13,1374.0
8,2021-07-05,2021-07-14,1374.0
9,2021-07-05,2021-07-15,1374.0
10,2021-07-05,2021-07-16,1374.0
11,2021-07-05,2021-07-17,1374.0
12,2021-07-05,2021-07-18,1374.0
13,2021-07-05,2021-07-19,1374.0
0,2021-07-06,2021-07-07,764.3391915220525
1,2021-07-06,2021-07-08,809.1722166904057
2,2021-07-06,2021-07-09,685.8403801097803
3,2021-07-06,2021-07-10,621.0243132230802
4,2021-07-06,2021-07-11,841.9792673299289
5,2021-07-06,2021-07-12,753.417665130134
6,2021-07-06,2021-07-13,949.0
7,2021-07-06,2021-07-14,764.3391915220525
8,2021-07-06,2021-07-15,809.1722166904057
9,2021-07-06,2021-07-16,685.8403801097803
10,2021-07-06,2021-07-17,621.0243132230802
11,2021-07-06,2021-07-18,841.9792673299289
12,2021-07-06,2021-07-19,753.417665130134
13,2021-07-06,2021-07-20,949.0
0,2021-07-07,2021-07-08,593.0
1,2021-07-07,2021-07-09,593.0
2,2021-07-07,2021-07-10,593.0
3,2021-07-07,2021-07-11,593.0
4,2021-07-07,2021-07-12,593.0
5,2021-07-07,2021-07-13,593.0
6,2021-07-07,2021-07-14,593.0
7,2021-07-07,2021-07-15,593.0
8,2021-07-07,2021-07-16,593.0
9,2021-07-07,2021-07-17,593.0
10,2021-07-07,2021-07-18,593.0
11,2021-07-07,2021-07-19,593.0
12,2021-07-07,2021-07-20,593.0
13,2021-07-07,2021-07-21,593.0
0,2021-07-08,2021-07-09,439.00145440145883
1,2021-07-08,2021-07-10,482.2323887639542
2,2021-07-08,2021-07-11,489.5100630078643
3,2021-07-08,2021-07-12,457.5924279030809
4,2021-07-08,2021-07-13,532.9595944984766
5,2021-07-08,2021-07-14,715.0207123932257
6,2021-07-08,2021-07-15,465.0
7,2021-07-08,2021-07-16,439.00145440145883
8,2021-07-08,2021-07-17,482.2323887639542
9,2021-07-08,2021-07-18,489.5100630078643
10,2021-07-08,2021-07-19,457.5924279030809
11,2021-07-08,2021-07-20,532.9595944984766
12,2021-07-08,2021-07-21,715.0207123932257
13,2021-07-08,2021-07-22,465.0
0,2021-07-09,2021-07-10,490.0
1,2021-07-09,2021-07-11,490.0
2,2021-07-09,2021-07-12,490.0
3,2021-07-09,2021-07-13,490.0
4,2021-07-09,2021-07-14,490.0
5,2021-07-09,2021-07-15,490.0
6,2021-07-09,2021-07-16,490.0
7,2021-07-09,2021-07-17,490.0
8,2021-07-09,2021-07-18,490.0
9,2021-07-09,2021-07-19,490.0
10,2021-07-09,2021-07-20,490.0
11,2021-07-09,2021-07-21,490.0
12,2021-07-09,2021-07-22,490.0
13,2021-07-09,2021-07-23,490.0
0,2021-07-10,2021-07-11,813.0
1,2021-07-10,2021-07-12,813.0
2,2021-07-10,2021-07-13,813.0
3,2021-07-10,2021-07-14,813.0
4,2021-07-10,2021-07-15,813.0
5,2021-07-10,2021-07-16,813.0
6,2021-07-10,2021-07-17,813.0
7,2021-07-10,2021-07-18,813.0
8,2021-07-10,2021-07-19,813.0
9,2021-07-10,2021-07-20,813.0
10,2021-07-10,2021-07-21,813.0
11,2021-07-10,2021-07-22,813.0
12,2021-07-10,2021-07-23,813.0
13,2021-07-10,2021-07-24,813.0
0,2021-07-11,2021-07-12,1131.0
1,2021-07-11,2021-07-13,1131.0
2,2021-07-11,2021-07-14,1131.0
3,2021-07-11,2021-07-15,1131.0
4,2021-07-11,2021-07-16,1131.0
5,2021-07-11,2021-07-17,1131.0
6,2021-07-11,2021-07-18,1131.0
7,2021-07-11,2021-07-19,1131.0
8,2021-07-11,2021-07-20,1131.0
9,2021-07-11,2021-07-21,1131.0
10,2021-07-11,2021-07-22,1131.0
11,2021-07-11,2021-07-23,1131.0
12,2021-07-11,2021-07-24,1131.0
13,2021-07-11,2021-07-25,1131.0
0,2021-07-12,2021-07-13,1174.0
1,2021-07-12,2021-07-14,1174.0
2,2021-07-12,2021-07-15,1174.0
3,2021-07-12,2021-07-16,1174.0
4,2021-07-12,2021-07-17,1174.0
5,2021-07-12,2021-07-18,1174.0
6,2021-07-12,2021-07-19,1174.0
7,2021-07-12,2021-07-20,1174.0
8,2021-07-12,2021-07-21,1174.0
9,2021-07-12,2021-07-22,1174.0
10,2021-07-12,2021-07-23,1174.0
11,2021-07-12,2021-07-24,1174.0
12,2021-07-12,2021-07-25,1174.0
13,2021-07-12,2021-07-26,1174.0
0,2021-07-13,2021-07-14,808.0
1,2021-07-13,2021-07-15,808.0
2,2021-07-13,2021-07-16,808.0
3,2021-07-13,2021-07-17,808.0
4,2021-07-13,2021-07-18,808.0
5,2021-07-13,2021-07-19,808.0
6,2021-07-13,2021-07-20,808.0
7,2021-07-13,2021-07-21,808.0
8,2021-07-13,2021-07-22,808.0
9,2021-07-13,2021-07-23,808.0
10,2021-07-13,2021-07-24,808.0
11,2021-07-13,2021-07-25,808.0
12,2021-07-13,2021-07-26,808.0
13,2021-07-13,2021-07-27,808.0
0,2021-07-14,2021-07-15,1205.0
1,2021-07-14,2021-07-16,1205.0
2,2021-07-14,2021-07-17,1205.0
3,2021-07-14,2021-07-18,1205.0
4,2021-07-14,2021-07-19,1205.0
5,2021-07-14,2021-07-20,1205.0
6,2021-07-14,2021-07-21,1205.0
7,2021-07-14,2021-07-22,1205.0
8,2021-07-14,2021-07-23,1205.0
9,2021-07-14,2021-07-24,1205.0
10,2021-07-14,2021-07-25,1205.0
11,2021-07-14,2021-07-26,1205.0
12,2021-07-14,2021-07-27,1205.0
13,2021-07-14,2021-07-28,1205.0
0,2021-07-15,2021-07-16,609.0
1,2021-07-15,2021-07-17,609.0
2,2021-07-15,2021-07-18,609.0
3,2021-07-15,2021-07-19,609.0
4,2021-07-15,2021-07-20,609.0
5,2021-07-15,2021-07-21,609.0
6,2021-07-15,2021-07-22,609.0
7,2021-07-15,2021-07-23,609.0
8,2021-07-15,2021-07-24,609.0
9,2021-07-15,2021-07-25,609.0
10,2021-07-15,2021-07-26,609.0
11,2021-07-15,2021-07-27,609.0
12,2021-07-15,2021-07-28,609.0
13,2021-07-15,2021-07-29,609.0
0,2021-07-16,2021-07-17,1385.0
1,2021-07-16,2021-07-18,1385.0
2,2021-07-16,2021-07-19,1385.0
3,2021-07-16,2021-07-20,1385.0
4,2021-07-16,2021-07-21,1385.0
5,2021-07-16,2021-07-22,1385.0
6,2021-07-16,2021-07-23,1385.0
7,2021-07-16,2021-07-24,1385.0
8,2021-07-16,2021-07-25,1385.0
9,2021-07-16,2021-07-26,1385.0
10,2021-07-16,2021-07-27,1385.0
11,2021-07-16,2021-07-28,1385.0
12,2021-07-16,2021-07-29,1385.0
13,2021-07-16,2021-07-30,1385.0
0,2021-07-17,2021-07-18,1388.0
1,2021-07-17,2021-07-19,1388.0
2,2021-07-17,2021-07-20,1388.0
3,2021-07-17,2021-07-21,1388.0
4,2021-07-17,2021-07-22,1388.0
5,2021-07-17,2021-07-23,1388.0
6,2021-07-17,2021-07-24,1388.0
7,2021-07-17,2021-07-25,1388.0
8,2021-07-17,2021-07-26,1388.0
9,2021-07-17,2021-07-27,1388.0
10,2021-07-17,2021-07-28,1388.0
11,2021-07-17,2021-07-29,1388.0
12,2021-07-17,2021-07-30,1388.0
13,2021-07-17,2021-07-31,1388.0
0,2021-07-18,2021-07-19,988.0
1,2021-07-18,2021-07-20,988.0
2,2021-07-18,2021-07-21,988.0
3,2021-07-18,2021-07-22,988.0
4,2021-07-18,2021-07-23,988.0
5,2021-07-18,2021-07-24,988.0
6,2021-07-18,2021-07-25,988.0
7,2021-07-18,2021-07-26,988.0
8,2021-07-18,2021-07-27,988.0
9,2021-07-18,2021-07-28,988.0
10,2021-07-18,2021-07-29,988.0
11,2021-07-18,2021-07-30,988.0
12,2021-07-18,2021-07-31,988.0
13,2021-07-18,2021-08-01,988.0
0,2021-07-19,2021-07-20,1239.0
1,2021-07-19,2021-07-21,1239.0
2,2021-07-19,2021-07-22,1239.0
3,2021-07-19,2021-07-23,1239.0
4,2021-07-19,2021-07-24,1239.0
5,2021-07-19,2021-07-25,1239.0
6,2021-07-19,2021-07-26,1239.0
7,2021-07-19,2021-07-27,1239.0
8,2021-07-19,2021-07-28,1239.0
9,2021-07-19,2021-07-29,1239.0
10,2021-07-19,2021-07-30,1239.0
11,2021-07-19,2021-07-31,1239.0
12,2021-07-19,2021-08-01,1239.0
13,2021-07-19,2021-08-02,1239.0
0,2021-07-20,2021-07-21,1824.0
1,2021-07-20,2021-07-22,1824.0
2,2021-07-20,2021-07-23,1824.0
3,2021-07-20,2021-07-24,1824.0
4,2021-07-20,2021-07-25,1824.0
5,2021-07-20,2021-07-26,1824.0
6,2021-07-20,2021-07-27,1824.0
7,2021-07-20,2021-07-28,1824.0
8,2021-07-20,2021-07-29,1824.0
9,2021-07-20,2021-07-30,1824.0
10,2021-07-20,2021-07-31,1824.0
11,2021-07-20,2021-08-01,1824.0
12,2021-07-20,2021-08-02,1824.0
13,2021-07-20,2021-08-03,1824.0
0,2021-07-21,2021-07-22,1334.0
1,2021-07-21,2021-07-23,1334.0
2,2021-07-21,2021-07-24,1334.0
3,2021-07-21,2021-07-25,1334.0
4,2021-07-21,2021-07-26,1334.0
5,2021-07-21,2021-07-27,1334.0
6,2021-07-21,2021-07-28,1334.0
7,2021-07-21,2021-07-29,1334.0
8,2021-07-21,2021-07-30,1334.0
9,2021-07-21,2021-07-31,1334.0
10,2021-07-21,2021-08-01,1334.0
11,2021-07-21,2021-08-02,1334.0
12,2021-07-21,2021-08-03,1334.0
13,2021-07-21,2021-08-04,1334.0
0,2021-07-22,2021-07-23,1228.0
1,2021-07-22,2021-07-24,1228.0
2,2021-07-22,2021-07-25,1228.0
3,2021-07-22,2021-07-26,1228.0
4,2021-07-22,2021-07-27,1228.0
5,2021-07-22,2021-07-28,1228.0
6,2021-07-22,2021-07-29,1228.0
7,2021-07-22,2021-07-30,1228.0
8,2021-07-22,2021-07-31,1228.0
9,2021-07-22,2021-08-01,1228.0
10,2021-07-22,2021-08-02,1228.0
11,2021-07-22,2021-08-03,1228.0
12,2021-07-22,2021-08-04,1228.0
13,2021-07-22,2021-08-05,1228.0
0,2021-07-23,2021-07-24,1096.0
1,2021-07-23,2021-07-25,1096.0
2,2021-07-23,2021-07-26,1096.0
3,2021-07-23,2021-07-27,1096.0
4,2021-07-23,2021-07-28,1096.0
5,2021-07-23,2021-07-29,1096.0
6,2021-07-23,2021-07-30,1096.0
7,2021-07-23,2021-07-31,1096.0
8,2021-07-23,2021-08-01,1096.0
9,2021-07-23,2021-08-02,1096.0
10,2021-07-23,2021-08-03,1096.0
11,2021-07-23,2021-08-04,1096.0
12,2021-07-23,2021-08-05,1096.0
13,2021-07-23,2021-08-06,1096.0
0,2021-07-24,2021-07-25,1702.0
1,2021-07-24,2021-07-26,1702.0
2,2021-07-24,2021-07-27,1702.0
3,2021-07-24,2021-07-28,1702.0
4,2021-07-24,2021-07-29,1702.0
5,2021-07-24,2021-07-30,1702.0
6,2021-07-24,2021-07-31,1702.0
7,2021-07-24,2021-08-01,1702.0
8,2021-07-24,2021-08-02,1702.0
9,2021-07-24,2021-08-03,1702.0
10,2021-07-24,2021-08-04,1702.0
11,2021-07-24,2021-08-05,1702.0
12,2021-07-24,2021-08-06,1702.0
13,2021-07-24,2021-08-07,1702.0
0,2021-07-25,2021-07-26,574.0
1,2021-07-25,2021-07-27,574.0
2,2021-07-25,2021-07-28,574.0
3,2021-07-25,2021-07-29,574.0
4,2021-07-25,2021-07-30,574.0
5,2021-07-25,2021-07-31,574.0
6,2021-07-25,2021-08-01,574.0
7,2021-07-25,2021-08-02,574.0
8,2021-07-25,2021-08-03,574.0
9,2021-07-25,2021-08-04,574.0
10,2021-07-25,2021-08-05,574.0
11,2021-07-25,2021-08-06,574.0
12,2021-07-25,2021-08-07,574.0
13,2021-07-25,2021-08-08,574.0
0,2021-07-26,2021-07-27,624.0
1,2021-07-26,2021-07-28,624.0
2,2021-07-26,2021-07-29,624.0
3,2021-07-26,2021-07-30,624.0
4,2021-07-26,2021-07-31,624.0
5,2021-07-26,2021-08-01,624.0
6,2021-07-26,2021-08-02,624.0
7,2021-07-26,2021-08-03,624.0
8,2021-07-26,2021-08-04,624.0
9,2021-07-26,2021-08-05,624.0
10,2021-07-26,2021-08-06,624.0
11,2021-07-26,2021-08-07,624.0
12,2021-07-26,2021-08-08,624.0
13,2021-07-26,2021-08-09,624.0
0,2021-07-27,2021-07-28,1624.0
1,2021-07-27,2021-07-29,1624.0
2,2021-07-27,2021-07-30,1624.0
3,2021-07-27,2021-07-31,1624.0
4,2021-07-27,2021-08-01,1624.0
5,2021-07-27,2021-08-02,1624.0
6,2021-07-27,2021-08-03,1624.0
7,2021-07-27,2021-08-04,1624.0
8,2021-07-27,2021-08-05,1624.0
9,2021-07-27,2021-08-06,1624.0
10,2021-07-27,2021-08-07,1624.0
11,2021-07-27,2021-08-08,1624.0
12,2021-07-27,2021-08-09,1624.0
13,2021-07-27,2021-08-10,1624.0
0,2021-07-28,2021-07-29,1225.0
1,2021-07-28,2021-07-30,1225.0
2,2021-07-28,2021-07-31,1225.0
3,2021-07-28,2021-08-01,1225.0
4,2021-07-28,2021-08-02,1225.0
5,2021-07-28,2021-08-03,1225.0
6,2021-07-28,2021-08-04,1225.0
7,2021-07-28,2021-08-05,1225.0
8,2021-07-28,2021-08-06,1225.0
9,2021-07-28,2021-08-07,1225.0
10,2021-07-28,2021-08-08,1225.0
11,2021-07-28,2021-08-09,1225.0
12,2021-07-28,2021-08-10,1225.0
13,2021-07-28,2021-08-11,1225.0
0,2021-07-29,2021-07-30,681.0
1,2021-07-29,2021-07-31,681.0
2,2021-07-29,2021-08-01,681.0
3,2021-07-29,2021-08-02,681.0
4,2021-07-29,2021-08-03,681.0
5,2021-07-29,2021-08-04,681.0
6,2021-07-29,2021-08-05,681.0
7,2021-07-29,2021-08-06,681.0
8,2021-07-29,2021-08-07,681.0
9,2021-07-29,2021-08-08,681.0
10,2021-07-29,2021-08-09,681.0
11,2021-07-29,2021-08-10,681.0
12,2021-07-29,2021-08-11,681.0
13,2021-07-29,2021-08-12,681.0
0,2021-07-30,2021-07-31,821.0
1,2021-07-30,2021-08-01,821.0
2,2021-07-30,2021-08-02,821.0
3,2021-07-30,2021-08-03,821.0
4,2021-07-30,2021-08-04,821.0
5,2021-07-30,2021-08-05,821.0
6,2021-07-30,2021-08-06,821.0
7,2021-07-30,2021-08-07,821.0
8,2021-07-30,2021-08-08,821.0
9,2021-07-30,2021-08-09,821.0
10,2021-07-30,2021-08-10,821.0
11,2021-07-30,2021-08-11,821.0
12,2021-07-30,2021-08-12,821.0
13,2021-07-30,2021-08-13,821.0
0,2021-07-31,2021-08-01,604.0
1,2021-07-31,2021-08-02,604.0
2,2021-07-31,2021-08-03,604.0
3,2021-07-31,2021-08-04,604.0
4,2021-07-31,2021-08-05,604.0
5,2021-07-31,2021-08-06,604.0
6,2021-07-31,2021-08-07,604.0
7,2021-07-31,2021-08-08,604.0
8,2021-07-31,2021-08-09,604.0
9,2021-07-31,2021-08-10,604.0
10,2021-07-31,2021-08-11,604.0
11,2021-07-31,2021-08-12,604.0
12,2021-07-31,2021-08-13,604.0
13,2021-07-31,2021-08-14,604.0
0,2021-08-01,2021-08-02,1728.0
1,2021-08-01,2021-08-03,1728.0
2,2021-08-01,2021-08-04,1728.0
3,2021-08-01,2021-08-05,1728.0
4,2021-08-01,2021-08-06,1728.0
5,2021-08-01,2021-08-07,1728.0
6,2021-08-01,2021-08-08,1728.0
7,2021-08-01,2021-08-09,1728.0
8,2021-08-01,2021-08-10,1728.0
9,2021-08-01,2021-08-11,1728.0
10,2021-08-01,2021-08-12,1728.0
11,2021-08-01,2021-08-13,1728.0
12,2021-08-01,2021-08-14,1728.0
13,2021-08-01,2021-08-15,1728.0
0,2021-08-02,2021-08-03,1180.0
1,2021-08-02,2021-08-04,1180.0
2,2021-08-02,2021-08-05,1180.0
3,2021-08-02,2021-08-06,1180.0
4,2021-08-02,2021-08-07,1180.0
5,2021-08-02,2021-08-08,1180.0
6,2021-08-02,2021-08-09,1180.0
7,2021-08-02,2021-08-10,1180.0
8,2021-08-02,2021-08-11,1180.0
9,2021-08-02,2021-08-12,1180.0
10,2021-08-02,2021-08-13,1180.0
11,2021-08-02,2021-08-14,1180.0
12,2021-08-02,2021-08-15,1180.0
13,2021-08-02,2021-08-16,1180.0
0,2021-08-03,2021-08-04,1901.2501904906942
1,2021-08-03,2021-08-05,1686.864413364122
2,2021-08-03,2021-08-06,1771.3148329940316
3,2021-08-03,2021-08-07,1882.6109143128983
4,2021-08-03,2021-08-08,1752.5009538562188
5,2021-08-03,2021-08-09,1767.790458036429
6,2021-08-03,2021-08-10,1927.9999999999998
7,2021-08-03,2021-08-11,1901.2501904906942
8,2021-08-03,2021-08-12,1686.864413364122
9,2021-08-03,2021-08-13,1771.3148329940316
10,2021-08-03,2021-08-14,1882.6109143128983
11,2021-08-03,2021-08-15,1752.5009538562188
12,2021-08-03,2021-08-16,1767.790458036429
13,2021-08-03,2021-08-17,1927.9999999999998
0,2021-08-04,2021-08-05,942.7928238844995
1,2021-08-04,2021-08-06,1168.8514070926412
2,2021-08-04,2021-08-07,1078.9557629600722
3,2021-08-04,2021-08-08,1168.3810311099344
4,2021-08-04,2021-08-09,1122.9055227829692
5,2021-08-04,2021-08-10,1086.5879544006782
6,2021-08-04,2021-08-11,1216.0
7,2021-08-04,2021-08-12,942.7928238844995
8,2021-08-04,2021-08-13,1168.8514070926412
9,2021-08-04,2021-08-14,1078.9557629600722
10,2021-08-04,2021-08-15,1168.3810311099344
11,2021-08-04,2021-08-16,1122.9055227829692
12,2021-08-04,2021-08-17,1086.5879544006782
13,2021-08-04,2021-08-18,1216.0
0,2021-08-05,2021-08-06,1322.0
1,2021-08-05,2021-08-07,1322.0
2,2021-08-05,2021-08-08,1322.0
3,2021-08-05,2021-08-09,1322.0
4,2021-08-05,2021-08-10,1322.0
5,2021-08-05,2021-08-11,1322.0
6,2021-08-05,2021-08-12,1322.0
7,2021-08-05,2021-08-13,1322.0
8,2021-08-05,2021-08-14,1322.0
9,2021-08-05,2021-08-15,1322.0
10,2021-08-05,2021-08-16,1322.0
11,2021-08-05,2021-08-17,1322.0
12,2021-08-05,2021-08-18,1322.0
13,2021-08-05,2021-08-19,1322.0
0,2021-08-06,2021-08-07,2449.0
1,2021-08-06,2021-08-08,2449.0
2,2021-08-06,2021-08-09,2449.0
3,2021-08-06,2021-08-10,2449.0
4,2021-08-06,2021-08-11,2449.0
5,2021-08-06,2021-08-12,2449.0
6,2021-08-06,2021-08-13,2449.0
7,2021-08-06,2021-08-14,2449.0
8,2021-08-06,2021-08-15,2449.0
9,2021-08-06,2021-08-16,2449.0
10,2021-08-06,2021-08-17,2449.0
11,2021-08-06,2021-08-18,2449.0
12,2021-08-06,2021-08-19,2449.0
13,2021-08-06,2021-08-20,2449.0
